auteur_edifice,personne_liee_a_edifice,id_monument_historique
RAYBAUD Albert (décorateur),,7607
MEROU E. (peintre),,7608
,,7609
LE COEUR François (architecte);ALLIX Yves (peintre),,36536
,,35551
GUIMARD Hector (architecte),,7616
"Jaussely Léon (architecte);Rapin Henri (peintre, sculpteur);Guillonnet Victor (peintre);Szabo (ferronnier)",,42683
GUITTARD (entrepreneur);RAMA (décorateur),,7610
"SEBILLE Georges (architecte, urbaniste)",,42680
Huvé Jean-Jacques (architecte),,42682
GILLIOT ET CIE (entreprise de céramique);MARTIN G. (installateur),,7602
,,7620
"MALLET-STEVENS Robert (architecte);BARILLET Louis (peintre-verrier, maître d'ouvrage)",,35552
Lopez Raymond (architecte);Reby Marcel (architecte),,42681
"Patout Pierre (architecte, maître d'ouvrage);Ruhlmann Emile-Jacques (décorateur);Subes Raymond (ferronnier)",,7613
PERRET Auguste (architecte);PERRET Gustave (architecte),,7615
VIOLET Jean Léonard (architecte),,35550
Pommier Robert (architecte);Billard Jacques (architecte);Landowski Paul (sculpteur),,42692
POLLET Lucien (architecte);BARILLET Louis (peintre-verrier),,7672
,,7662
,,7628
GUIMARD Hector (architecte),,7657
BELANGER François-Joseph (architecte),,7667
BENARD Paul (maître de l'oeuvre),,7676
EIFFEL Gustave (ingénieur),,7650
SANSON (maître de l'oeuvre),,7632
ALDROFF (maître de l'oeuvre),,7640
GUIMARD Hector (maître de l'oeuvre),,7631
KLEIN Charles (architecte);MULLER Emile (céramiste);GRASSET Eugène (peintre);DONDELINGER (ferronnier),,7641
Vaudremer Emile (architecte),,42694
Jeanneret Charles-Edouard;dit Le Corbusier (architecte);Jeanneret Pierre (architecte),,7653
Jeanneret Charles-Edouard;dit Le Corbusier (architecte);Jeanneret Pierre (architecte),,7652
HENRY (maître de l'oeuvre),,7637
Olive (architecte);Le Maire (architecte),Dennery Adolphe Philippe (écrivain),7663
GUIMARD Hector (architecte),,7656
VIOLET Henry (architecte);MAISTRE Henri de (peintre),,35553
HENNEQUET Marcel (architecte);SUBES Raymond (ferronnier),,7643
"PERRET Auguste (architecte, maître d'ouvrage);PERRET Gustave (architecte, maître d'ouvrage);BIGOT Alexandre (céramiste)",,7644
VAUDREMER Joseph Auguste Emile (architecte),,36537
VAUDREMER (maître de l'oeuvre),,7674
Guimard Hector (architecte);Mérou E. (peintre),,7645
Perret Auguste (architecte);Perret Gustave (architecte);Vimond Paul (architecte);Bouchez Gilles (architecte);Paulin Pierre (décorateur);Raysse Martial (sculpteur),,7666
Janty Ernest (architecte),,42689
,,7636
Terrier (architecte),,7664
GUIMARD Hector (architecte),,7654
GUIMARD Hector (architecte),,7658
Hochereau Emile (architecte);Callias Horace de (peintre);Bayard Julien (architecte);Champigneulle (peintre-verrier),,42687
GUIMARD Hector (maître de l'oeuvre),,7646
GUIMARD Hector (architecte);CHAUCHET-GUILLERE Charlotte (peintre),,7633
SAUVAGE Henri (architecte);GENTIL ET BOURDET (céramiste),,7647
GUIMARD Hector (maître de l'oeuvre),,7629
BENOIST et Fils (décorateur),,7623
,,42697
"MALLET-STEVENS Robert (architecte);MARTEL Jan (sculpteur, maître d'ouvrage);MARTEL Joël (sculpteur, maître d'ouvrage);BARILLET Louis (peintre-verrier)",,7651
"MALLET-STEVENS Robert (architecte, maître d'ouvrage);BARILLET Louis (peintre-verrier);PROUVE Jean (ferronnier)",DREYFUS Daniel (commanditaire),7638
Déchard Paul (architecte);Marioton J.F. (peintre),,42690
Bois Emile (architecte);Haille Pierre Ducos de la (peintre);Untersteller Nicolas (peintre);Séguin Pierre (sculpteur);Bouchard Henri (sculpteur);Mauméjean (maître verrier),,42691
,,7624
MALLET-STEVENS Robert (architecte);MARTEL Jan (sculpteur);MARTEL Joël (sculpteur),,7625
FRIESE Paul (architecte),,7675
GUIMARD Hector (architecte),,7659
GUIMARD Hector (architecte),,7655
GUIMARD Hector (architecte),,7660
Patout Pierre (architecte),Quillivic René (habitant célèbre),42693
GUIMARD Hector (architecte),OPPENHEIM-GUIMARD Adeline (peintre),7639
"FAVIER Louis (architecte);BRANDT Edgar (ferronnier, maître d'ouvrage)",,7621
"GUADET Paul (architecte, maître d'ouvrage)",,7630
BENOIST et Fils (décorateur),,7626
FORMIGE Jean-Camille (architecte);DALOU Jules (sculpteur),,42686
Bernard Henry (architecte);Stahly François (sculpteur);Leygue Louis (sculpteur);Mathieu Georges (peintre);Bazeine Jean (peintre);Singier Gustave (peintre),,42695
LETROSNE Charles (architecte);GARNIER Camille (sculpteur),,7673
PERRET Auguste (architecte);ABBAL André (sculpteur),,42685
Anselme Charles (décorateur),,7627
Walter Jean (architecte);Subes Raymond (ferronnier),,42688
,,7669
Carlu Jacques (architecte);Boileau Louis-Hippolyte (architecte);Azema Léon (architecte);Delamarre Raymond (sculpteur);Sarrabezolles Charles;Sarrabezolles Carlo (sculpteur),,7665
Guimard Hector (architecte),,7649
Ginsberg Jean (architecte);Lubetkin Bertold (architecte),,36538
Branche Paul (architecte),,42698
Sauvage Henri (architecte);Sarazin Charles (architecte);Bigot Alexandre (céramiste),,42696
BOILEAU Louis-Hippolyte (architecte);CARRIERE Léon (dessinateur);BINET Paul (graveur sur verre);LE BOURGEOIS (sculpteur);LABOURET Auguste (mosaïste);BRIARD (céramiste);BOUCHARLAT Yves (architecte),,7670
,,7622
GUIMARD Hector (architecte),,7661
THIERRY (architecte),,7634
,,7671
,CLEMENCEAU Georges (habitant célèbre),7642
,BALZAC Honoré de (habitant célèbre),7668
LECOURTOIS C. (architecte),,7648
,,7635
Deverin Henri (architecte);Weyher (ingénieur),,42704
LEFRANC (maître de l'oeuvre);FONTAINE (maître de l'oeuvre),,7677
GUIMARD Hector (maître de l'oeuvre),,7684
,,7689
Sélonier Albert-Joseph (architecte),"Gourron, dit Alvarez (chanteur, maître d'ouvrage)",7691
GARNIER Charles (architecte),,7690
SIMONET René-Auguste (architecte);BIGOT Alexandre (céramiste),,42702
GUIMARD Hector (maître de l'oeuvre),,7687
PERRET Auguste (architecte);COCHET Louis (architecte),,7680
GUIMARD Hector (maître de l'oeuvre),,7683
GUIMARD Hector (maître de l'oeuvre),,7686
FRIESE Paul (maître de l'oeuvre),,7692
MOLINOS Auguste Isidore (architecte),,7681
,,7679
,,42707
Hennequet Marcel (architecte),,42706
,,7678
Haubold Bernard (architecte),,42705
Barge Jacques (architecte);Roux-Colas Anne-Marie (sculpteur);Subes Raymond (ferronnier);Decorchemont François (peintre-verrier);Labouret Auguste (peintre-verrier);Barriot Robert (décorateur),Loutil Eugène (maître d'ouvrage),42703
Hittorff (maître de l'oeuvre);Mazerolle Alexis-Joseph (peintre),,7682
Chauvet Louis (architecte);Coulomb Maurice (architecte);Bigot Alexandre (décorateur),,42700
FLEURET (maître de l'oeuvre),,7688
Février Victor-Jules (architecte);Defrasse Alphonse (architecte);Jansen (architecte d'intérieur),,42701
GOUNY Adrien Paul (architecte),,42699
,,7700
Laurécisque Pierre-Léonard (architecte);Hittorff Jacques-Ignace (architecte);Duret (sculpteur),,42709
GUIMARD Hector (maître de l'oeuvre),,7707
Baudot Anatole de (architecte);Cottancin Paul (ingénieur),,7699
SAUVAGE Henri (architecte),,7701
Mougin (maître de l'oeuvre);Benoist (maître de l'oeuvre),,7694
Ponsignon (architecte);Gauthier Armand (architecte),Bailly Théodore (peintre);Steinlein Théophile (artiste);Muller Alfredo (peintre - graveur);Renoir Auguste (peintre);Duchamp Marcel (peintre);Pascin Jules (peintre),42712
HAUDEBOUT (maître de l'oeuvre),,7717
Abadie Paul (architecte);Daumet Honoré (architecte);Rauline Henri (architecte);Laisné Charles (architecte);Magne Lucien (architecte);Hulot Jean (architecte);Formigé Jean-Camille (architecte-paysagiste);Bévière Léopold (architecte-paysagiste);Garnier Charles (architecte),,42711
GUIMARD Hector (maître de l'oeuvre),,7710
MILLION Charles (maître de l'oeuvre),,7719
GUIMARD Hector (maître de l'oeuvre),,7712
GUIMARD Hector (maître de l'oeuvre),,7711
GRIDAIN G. (maître de l'oeuvre);LECOQ (maître de l'oeuvre),,7697
POULBOT (maître de l'oeuvre),,7702
VASSEUR Paul (architecte);THIBOUVILLE (maître d'ouvrage),,7693
,,7713
MAGNE Auguste (maître de l'oeuvre),,7706
Cambon Henri (architecte),,36281
LOOS Adolf (architecte),TZARA Tristan (écrivain);KNUTSON Greta (peintre),7705
Thiers A. (maître de l'oeuvre),"Lejeune Louis-Aimé (sculpteur, maître d'ouvrage)",7703
,,42710
BENOIT et fils;ou;BENOIST et fils (maître de l'oeuvre),,7695
,,7714
MONTARNAL Joseph Charles de (architecte),,36539
,,7715
BENOIT et fils;ou;BENOIST et fils (maître de l'oeuvre),,7696
GUIMARD Hector (maître de l'oeuvre),,7709
GUIMARD Hector (maître de l'oeuvre),,7708
,,7716
,,7718
Magne Auguste-Joseph (architecte),,42708
SAUVAGE Henri (architecte),,7704
,,7698
Beaudouin Eugène (architecte);Lods Marcel (architecte),,42715
DELEBARRE DE BAY (architecte),,42713
,,7733
,,7736
,,42717
,,7731
GUIMARD Hector (maître de l'oeuvre),,7727
Niemeyer Oscar (architecte);Chemetov Paul (architecte);Deroche Jean (architecte);Lyonnet Jean-Maur (architecte);Prouvé Jean (ingénieur);Tricot Bernard (ingénieur),,42716
GUIMARD Hector (maître de l'oeuvre),,7728
PANZANI Renato (maître de l'oeuvre),,7721
HUMBLOT Edmond (ingénieur),,35554
POLLET Lucien (architecte),,42714
BENOIT et fils;ou;BENOIST et fils (maître de l'oeuvre),,7722
,,7724
,,7723
GAUTIER Charles (architecte),,36282
,,7732
,,7725
,,7734
,,7735
GUIMARD Hector (maître de l'oeuvre),,7730
GUIMARD Hector (maître de l'oeuvre),,7729
LEDOUX Claude Nicolas (architecte),,7720
JANVIER Louis Adolphe (maître de l'oeuvre),,7726
,,42720
,,7740
Epstein Jacob (sculpteur);Formigé Jean-Camille (architecte);Guët Georges (architecte);Bigot Alexandre (céramiste);Braemer Max (sculpteur);Clésinger Auguste (sculpteur),,7739
Novitski (architecte);Botta (sculpteur);Fédéroff (peintre),,42722
ROTTER Demetrius (architecte);Ordre salésien de Don Bosco (commanditaire);CHANTIERS du CARDINAL (maître d'ouvrage);SUBES Raymond (ferronnier);PARVILLEE Yvonne (sculpteur);SERRAZ Georges (sculpteur);BESSAC Antoine (peintre-verrier);GAUDIN Jean (peintre-verrier);MAUMEJEAN Frères (décorateurs),,42719
,,7738
SERIN (maître de l'oeuvre),,7742
,,7748
,,42718
,,7750
GUIMARD Hector (maître de l'oeuvre),,7743
GUIMARD Hector (maître de l'oeuvre),,7744
GUIMARD Hector (maître de l'oeuvre),,7746
MICHEL (maître de l'oeuvre),,7737
,,7749
GUIMARD Hector (maître de l'oeuvre),,7745
Héret Louis-Jean Antoine (architecte),,42721
,,7747
,,7741
,,20213
,,20214
Sarrabezolles Carlo (architecte),,42827
,,20215
,,20216
,,20217
Flavigny (architecte),,42797
,,20700
,,20219
,,20221
,,20218
,,20220
Thurin Georges (architecte),,42763
,,20222
,,20223
,,20224
Lefort (architecte),,20225
,,42778
,,42804
,,20226
,,20227
,,20711
,,20228
,,20229
,,20230
,,20231
,,42723
,Vertot abbé de (habitant célèbre),20688
,,20232
,,20715
,,20233
,,20234
,,20235
,,42764
,,20236
Barthélemy Jacques-Eugène (maître de l'oeuvre),,20246
Lisch Juste (architecte);Barrias (maître de l'oeuvre);Thomas (maître de l'oeuvre),,20247
,,20237
,,20239
Hardy (architecte),,20238
,,20244
,,20245
Patte (maître de l'oeuvre),,20240
,,42828
,,20242
,Fauquet Auguste (commanditaire),20241
,,20243
,,20248
,,20249
,,20250
,,42724
,,20252
,,20251
,,20254
,,20253
,,20255
,,20257
,,20256
,,42844
,,20258
,,20698
,,20259
,,42725
,,20260
,,20261
,,20262
,Flaubert Gustave (habitant célèbre),20264
,,20263
,,36681
,,20265
,,20268
,,20266
,,20267
,,20270
,,20269
,,20273
,,20272
,,42730
,,20274
,,20275
,,20276
,,42726
,,42727
,,42728
,,42731
,,42729
,,20271
,,20277
,,20278
,,20279
,,20280
,,20281
Parent Henri (architecte);Foucher Jean-Baptiste (sculpteur),,42823
Albert Camille (architecte),,42746
,,20282
,,20284
,,20283
,,20285
,,20712
,,42789
,,42773
,Gide André (écrivain),20286
,,20287
,,42829
,,20288
,,20290
,,20289
,,20291
Desmarest (architecte);Lefort (architecte),,20707
,,42830
Mansart François (architecte);Bühler (architecte paysagiste);Pinchon Alexandre (architecte);Boulanger E. (architecte),,36072
,,20696
,,20301
,,20294
,,20295
,,20293
,,20690
Frissard P.-F. (architecte);Chevalier Pierre (architecte);Jobbe-Duval Gaston (peintre),,20693
,,42831
,,20300
,,20702
,,20297
,,20296
,,20697
,,20689
,,20692
,,20701
Feray Georges (architecte);Filliol Louis (architecte),,42808
FERAY Georges (architecte);FILLIOL Louis (architecte);LANFRY Georges (entrepreneur),,42774
,,20298
,,20299
Alexandre Paul (ingénieur civil),,42824
,,20706
Dupont (maître de l'oeuvre),,20691
,,20302
,,20303
,,42732
,,20304
,,20318
,,20305
,,20306
,,20307
,,20312
,,20308
Barthélemy Jacques-Eugène (maître de l'oeuvre);Boulanger (verrier),,20309
,,35998
,,42832
,,42748
,Maurois André (personnage célèbre),36682
,,42801
,,36002
,,20311
,,20310
Laquierre (architecte);Blanchet Henry (entrepreneur),,42758
,,42747
,,20313
,,20315
,,20314
,,20316
,,20317
CHIROL Pierre (architecte),,42765
,,42788
,,20319
,,20320
,,42816
Huchon Théodore (architecte),,42749
,,20324
,,20327
,,20322
Fontaine (architecte);Viollet-le-Duc Eugène (architecte),,20323
,,20321
,,20325
,,20326
CHIROL Pierre (architecte),,42766
,,20328
,,20329
,,20333
,,20331
,,20332
,Legros René (commanditaire),20330
,,42833
,,20334
,,20335
,,20336
,,42734
ZOPPI Serge (architecte);ROBERT (entrepreneur),,42771
,,42733
ZAVARONI Otello (architecte),,42783
,,20709
,,20337
,,20338
Pini (architecte);Bir (architecte);Godon (peintre);Porte (sculpteur);Baboneau (peintre-verrier),Hoche (habitant célèbre),20339
,,42735
,,20340
,,20341
,,20342
,,20343
,,20344
,,42736
,,20347
Gaudin J. (peintre-verrier),,20345
,,20346
,,20348
,,20349
Couture Joseph-Abel (architecte),,42800
,,20350
,,20351
,,42834
,,42812
,,20352
Brelet Adrien (architecte);Le Donné André (architecte);Nitzchké Oscar (architecte),,42809
Perret Auguste (architecte),,42737
Thibault Charles (architecte),,20353
,,20354
,Berlioz Hector (personnage célèbre),20355
,,20356
,,42798
,,20357
,,20358
,,20359
,,20360
,,20716
,,20361
,,20362
,,20382
,,20364
,,42817
Dechenaud René (architecte),,42790
,,20367
,,20368
,,20369
,,20370
,,42756
Dumont Pierre-Edouard (architecte);Toutain Henri (architecte);Eiffel Gustave (ingénieur),,42750
,,20366
,,20371
,,20372
,,20373
,,20374
,,20375
,,20376
,,20377
,,20378
,,20379
Perret Auguste (architecte);Audigier Raymond (architecte);Verdoya Guy (sculpteur);HURE Marguerite (peintre-verrier),,20365
,,42835
Perret Auguste (architecte),,42819
Perret Auguste (architecte);Tournant Jacques (architecte);Colboc (architecte),,42818
,,20381
,,42822
,,20380
,,20363
,,20384
,,20383
,,20385
,,20386
,,35540
Penarun David de (maître de l'oeuvre),,20684
,,20387
,,20388
,,42807
,,20389
,,20390
,,42791
,,20391
,,20392
,,20393
,,20394
,,20395
,,20398
Simon Georges (architecte);Marical (architecte);Lefort Lucien (architecte),,20396
Huchon Théodore (architecte),,20397
,,20399
,,20400
,,20401
,,20402
,,20404
,,20403
,,20405
,,20406
,,20407
,,20408
,,42780
,,20713
,,20410
,,20409
,,20411
,,20412
,,42782
,,20413
,,20414
,,42755
,,42767
,,42785
,,20415
,,20416
,Sorel Agnès (personnage célèbre),20417
,Coubertin Pierre de (habitant célèbre),20418
,,20420
,,20419
CHIROL Pierre (architecte),,20421
,,20422
,,20423
,,20424
,,20714
,,20426
,,20425
,,20708
,,20428
,,20427
,,20429
,,20430
,,20431
,,20432
,,20433
,,20434
,,20685
,,42781
,,20435
,,42760
Dauphiné (architecte);Pasquier (peintre),,42759
,,42775
,,20436
,,20437
,,20438
,,20439
,,20440
,,20441
,,20442
,,20686
,,20443
,,42738
,,42739
,,36001
Janet (architecte);Goujon Jean (sculpteur),,20444
,,20446
,,20445
Duclos Bibiano (ingénieur),,42810
,,20448
,,20447
,,20449
,,20450
,,20451
,,20699
,,42836
,,36071
,,20452
,,20453
,,20454
,,20455
,,42837
,,20458
,,42838
LEFORT Lucien (architecte);CHIROL Pierre (architecte);FLANDRIN Paul-Hippolyte (peintre),,42768
Fairbairn William (ingénieur),,42779
,,20457
,,42796
,,20459
,,36000
,,20460
,,20461
,,20462
,,20490
,,20468
,Jeanne d'Arc (personnage célèbre),20603
,,20492
,,20496
,Flaubert Gustave (écrivain),20500
,,20600
,,35541
,,20485
,,20481
,,20484
,,20478
,,20488
,,20477
,,20479
,,20486
,,20480
,,20489
,,20482
,,20547
,,20501
,,20518
,,20519
,,20520
,,20521
,,20549
,,20514
,,20522
,,20523
,,20524
,,20550
,,20515
,,20548
,,20516
,,20517
,,20513
,,20498
Lefort Lucien (architecte),,42751
,,20525
,,42840
,,42777
,,20487
,,20473
,,20467
,,20551
,,42841
,,20465
,,20506
,,20526
,,20558
,,20559
,,20552
,,20509
,,20553
,,20554
,,20555
,,20560
,,20561
,,20556
,,20557
DANIS Robert (architecte);MAUBEC Abbé (maître d'ouvrage);LANFRY Georges (entrepreneur);BUSNEL Robert (sculpteur);SEGUIN Pierre (sculpteur);IMBS Marcel (artiste);GAUDIN Jean (peintre-verrier),,42757
,,20527
,,20529
,,20530
,,20531
,,20528
,,20505
Lefort Lucien (architecte),,42752
Cessart Louis-Alexandre de (maître de l'oeuvre),,20466
,,20602
,,20495
,,20569
,,20570
,,20571
,,20562
,,20563
,,20564
,,20565
,,20566
,,20532
,,20567
Bouelle (maître de l'oeuvre),,20499
,,20510
Vital-Dubray Gabriel (sculpteur),,42826
,,20572
,,20573
,,20507
Bahrmann Henri (architecte);Leroy Raoul (architecte);Dussaux Rodolphe (architecte),,42825
Lods Marcel (architecte);Depondt Paul (architecte);Beauclair Henri (architecte),,42803
,,20474
,Jeanne d'Arc (personnage célèbre),20604
Bois Emile (architecte);Chouard de Bihorel (entrepreneur);Villette Etienne (architecte),,42761
LEPRINCE Jean (architecte);Communauté des s;urs franciscaines (commanditaire);LEROY Abbé (commanditaire);DENIS Maurice (peintre),,42772
,,20471
Grégoire (maître de l'oeuvre);Lefort (maître de l'oeuvre),,20599
Dervaux A. (architecte),,20493
,,20533
,,20574
Perthes Edouard de (architecte);Falguière Jean-Alexandre-Joseph (sculpteur),,20704
,,20577
,,20578
,,20579
,,20580
,,20581
,,20575
,,20576
,,20710
,,20582
,,20583
,,20584
,,20534
,,20585
,,20586
,,20587
,,20588
,,20589
,,20590
,,20591
,,20592
,,20502
,,20503
,,20491
,,20475
,,20535
,,20536
,,20537
,,20538
,,20539
,,20540
,,20541
,,20593
,,42839
Chamois (maître de l'oeuvre),,20469
,,20497
Perthes Edouard de (architecte);Falguière Jean-Alexandre-Joseph (sculpteur),,20703
,,20472
,,42786
,,20594
,,20705
CHIROL Pierre (architecte);GAILLARD Emile (architecte);INGRAND Max (peintre-verrier),,20483
,,20595
,,20596
,,20542
,,20504
,,20543
,,20544
,,20464
,,20476
,,20508
,,20512
,,42769
,,20545
Marrou Ferdinand (ferronnier),,20597
,,20494
ARRETCHE Louis (architecte);REAL DEL SARTE Maxime (sculpteur),,42776
,,20598
,,20568
,,20511
,,20470
,Corneille Pierre (habitant célèbre),20456
,,20546
,,20463
,,20601
,,20605
,,42753
,,20606
,,20609
,,20608
,,20607
,,42815
,,20610
Colboc Henri (architecte),,42805
,,42821
,,20611
,,20694
,,20612
,,20613
,,20614
,"Maupassant Guy de, écrivain (habitant célèbre)",20615
,,20616
,,42787
,,42814
,,20687
,,20617
,,20618
,,20619
,,20620
,,42794
,,42806
,,20622
,,20621
,,42795
,,20623
,,20624
,,20626
,,20625
,,20627
,,20628
,,42740
,,20629
,,20630
,,20631
,,20632
,,20633
,,42754
,,20634
,,20635
,,20637
,,20636
,,20638
,,20639
,,42820
,,42762
,,20640
,,20695
,,20642
,,20641
,,20643
,,20644
,,20648
,,20647
,,20649
,,20650
,,20651
,,42741
LAGNEL Raoul (architecte),,42784
,,20652
,,20653
,,42793
,,42792
,,20654
,,20655
,,20656
,,20657
,,42842
Fillod Ferdinand (ingénieur),,42811
,,20658
,,20661
,,20660
,,20659
,,20663
,,20664
,,20665
,"Delacroix Eugène, peintre (habitant célèbre)",20666
,,20667
,,35542
,,20668
,,20670
Lutyens Edwin (architecte);Jekyll Gertrude (architecte paysagiste);Mallet Guillaume (architecte paysagiste),,20669
BRAQUE Georges (peintre);curé de Varengeville (maître d'ouvrage),,42742
Elliot Georges (architecte paysagiste);Gauron Sonja (paysagiste),,42799
,,42743
,,20672
,,20671
,,20673
,,20674
,,20676
,,20675
,,20677
,,20680
,,20681
,,42745
,,20682
CHIROL Pierre (architecte);FLAVIGNY Robert (architecte);MARCHAND Yves (architecte);INGRAND Max (peintre-verrier),,42770
,,35999
,,42843
Hardouin-Mansart Jules;architecte;Martinet Jean-Jacques (ingénieur),,20683
,,7751
,,7752
,,7753
,,7754
,,7755
,,7757
,,7758
,,7756
,,7759
,,7760
,,7762
,,8304
,,7761
,,7763
,,7764
,"Millet Jean-François, peintre (habitant célèbre)",7765
,"Millet Jean-François (habitant célèbre, peintre);Rousseau Théodore (habitant célèbre;peintre);Barye Antoine Louis (habitant célèbre, sculpteur)",7766
,,7767
,,7768
,,7769
,,7771
,,7770
,,7772
,,7773
,,7774
,,7775
,,7776
,,7777
,,7778
,,7779
,,7780
,,7781
,,7782
,,7783
,,8292
,,7784
,,7785
,,7786
,,7787
,,7788
,,8312
,,7789
,,7790
,,7791
,,7792
,,7793
GILBERT (architecte),,42856
,,7794
,,7796
,,7795
,,7797
,,7798
FOLON Jean-Michel (dessinateur),,7799
,,7800
,,42845
,,7801
,,7802
,,7803
,,42877
,,7806
,,8300
,,7807
,,7809
,,7808
,,7810
,,7811
,,36283
,,7812
,,7813
,,7814
,,7815
,,7816
,,7817
,,7818
,,7819
Bullet Pierre (architecte),"Pompadour Jeanne Antoinette Poisson, marquise de (personnage célèbre)",7820
,,7822
,,7821
,,7823
,,7824
,,7825
JACQUELIN Henri (architecte),BOUCHERON Louis (maître d'ouvrage),36540
,,7826
,,7836
,,7827
,,7828
,,7833
,,7829
,,7830
,,7832
,,7834
,,7835
,,7831
,,7837
,,7838
,,7840
,,7839
,,7841
,,7842
,,7844
,,7846
,,7845
,,7847
,,7848
,,7849
,,7850
,,7851
THIRIOT Jean (architecte),,7852
Hesse Alexandre (maître de l'oeuvre);Didron (maître de l'oeuvre),,7853
,,7854
,,7855
Le Paire (architecte);Liardat (architecte),Vasarhelyi Victor dit Vasarely,42883
,Fouché Joseph (habitant célèbre),7856
,,7857
,,7858
GIRARD Louis-Dominique (maître de l'oeuvre),,7860
,,7859
,,7861
,,8269
,,7862
,,7863
,,7864
DUVAL Charles (architecte);ROBIDA Camille (architecte),,36303
MANGEON (architecte),,42846
,,7865
,,7866
,,7867
,Braille Louis (habitant célèbre),7868
,,7869
GILBERT Roger (architecte),,42857
,,8144
,,7870
,,7872
,,7871
,,7873
,,7874
,,7875
,,7876
,,7877
,,7879
,,7878
,,7880
,,7881
,,7882
,,7884
Defortrie (architecte),,7883
,,7885
,,7886
,,7887
,,7888
,,7889
,,7890
,,7892
,,7894
,,7893
,,7891
,,7895
,,7897
,,7896
,,7898
,,7902
,,7903
,"MASSENET Jules, musicien (habitant célèbre)",7904
,,7906
,,7905
DUFET Michel (architecte);BOURDELLE Emile-Antoine (sculpteur),Dufet Michel (habitant célèbre),36541
FREYSSINET Eugène (ingénieur),,7908
,,7909
,,7910
BUZ Jean de (maître de l'oeuvre),,7911
Brunet de Rancy;ou;Rrancy Brunet De (maître de l'oeuvre),,7912
,,42862
,,7913
,,7914
,,7915
,,8302
,,7916
,,7918
,,42848
ARNOUX A. -J. (céramiste),,8293
FROELICHER Joseph Antoine (architecte),,42849
"Paxton Joseph (architecte paysagiste);Lami Eugène (peintre, décorateur);Thomas Gabriel Jules (décorateur);Cordier Charles (sculpteur);Schoenewerk Alexandre (décorateur);Saint-Marceaux (décorateur)",Rothschild James de (commanditaire),7917
,,42865
,,7919
,,7920
,,7921
,,7922
,,7923
,,7925
,,7926
,,7959
,,7930
,,7931
,,7961
,,7962
VIATTE Jules (maître de l'oeuvre),,7958
,,7949
,,7950
,,7936
,,7946
,,7944
,,7947
,,7948
,,7939
,,7951
,,8294
,,7935
LUCAS Fernand (maître de l'oeuvre);MARION Paul (maître de l'oeuvre),,8303
,,7945
,,7937
,,7942
,,7934
Le Nôtre André (jardinier);Le Vau Louis (architecte),,7933
,,7940
Gabriel Jacques-Ange (architecte),,7943
,,7938
,,7954
,,7953
,,7952
,,7927
,,7928
,,7941
,,7955
,,7956
,,7957
MANGEON (architecte);TRELAT (architecte),,42847
,,42884
,,42885
,,42886
,,7960
Gabriel Ange-Jacques (architecte),,7932
Serlio Sebastiano (architecte),,7929
,,7924
,,7963
,,8308
,,8307
,,8306
,,7964
,,7965
,,7966
,,7967
,,7968
,,7984
Jouy Etienne-Léon (peintre),,42869
,,7971
,,7970
BOFFRAND Gabriel (maître de l'oeuvre),,7969
,,7974
,,7972
,,7973
,,7975
,,7978
,,7976
,,7977
,,7979
,,7980
,,7981
,,7982
,,7983
,,7985
,,7986
,,7987
,,7988
,,7989
,,42860
,,7990
,,8297
,,7991
,,7992
,,7993
,,7994
,,42859
,,7996
,,7997
,,7998
,,7995
,,42858
,,7999
,,8000
,,42881
,,8004
,,8002
,,8005
,,8006
,,8007
,,8003
,,8008
,,8009
,,8001
,,8010
,,8012
,,8011
,,8013
,,8014
,,8015
,,8016
,,8017
,,8018
,,36304
,,8019
,,8020
,,8021
MUNTZ (ingénieur),,8022
,,8023
,,8024
,,8027
,,8025
,,8026
,,8028
,,42866
,,8029
,,8031
,,8030
,,8033
,,8034
Le Vau Louis (architecte);Le Nôtre André (architecte paysagiste);Duchêne Achille (architecte paysagiste);Le Brun Charles (peintre);Destailleur Hippolyte (architecte),,8032
,,8036
,,8035
,,8037
,,8038
Leguay Emile (architecte),,42872
BROSSE Jean de (maître de l'oeuvre),,8039
LEDOUX Claude Nicolas (architecte);BRONGNIART (architecte),,8042
,,8043
,,8040
BRONGNIART (architecte),,8310
Ledoux Claude-Nicolas (architecte);Brongniart Alexandre-Théodore (architecte),"Montesquiou-Fézansac Anne-Pierre, marquis de (commanditaire)",8041
,,8044
,,8045
,,8047
,,8052
,,42850
MAC MONNIES Frederick (maître de l'oeuvre),,8295
,Bossuet Jacques Bénigne (habitant célèbre),8051
FAUCHEUR Henri (architecte);DESVALLIERES Georges (peintre);BOULANGER (menuisier);LELU (marbrier);BARILLET Louis (peintre-verrier);LE CHEVALLIER Jacques (peintre-verrier);HANSSEN Théodore (peintre-verrier),,42855
,,42851
,Bossuet Jacques Bénigne (habitant célèbre),8050
,,8049
,,8046
,,8048
,,8054
,,36284
,,8058
,,8059
,,8056
Felin Jehan de (architecte),,8055
,,8060
,,8057
,,8053
,,8061
,,8062
,,8063
,,8064
,,8065
,,8067
,,8066
,,8068
,,8069
Delorme Philibert;dit;L'Orme Philibert de;(architecte);Primaticcio Francesco;ou;Le Primatice (architecte);Du Cerceau Androuet;ou;Ducerceau Androuet;ou;Androuet du Cerceau;ou;Androuet Ducerceau (architecte),,8071
,,8072
,,8073
,,8074
,,8076
,,8075
,,8077
,,8082
,,8313
,,8078
,,8079
,,8081
,,8080
